id,title,vote_average,vote_count,release_date,runtime,overview,poster_path,genres,production_companies,production_countries
560044,The Willoughbys,7.091,844,2020-04-22,92,"When the four Willoughby children are abandoned by their selfish parents, they must learn how to adapt their Old-Fashioned values to the contemporary world in order to create something new: The Modern Family.",/9WrMmjdZvpxLQh1tCQ9tOd1asOb.jpg,"Animation, Comedy, Family","Bron Animation, Creative Wealth Media Finance, Bron Studios",Canada
645788,The Protégé,6.618,843,2021-08-19,109,"Rescued as a child by the legendary assassin Moody and trained in the family business, Anna is the world’s most skilled contract killer. When Moody, the man who was like a father to her and taught her everything she needs to know about trust and survival, is brutally killed, Anna vows revenge. As she becomes entangled with an enigmatic killer whose attraction to her goes way beyond cat and mouse, their confrontation turns deadly and the loose ends of a life spent killing will weave themselves ever tighter.",/iQUj7MptHUlcXpaMLrqRNZRxGA9.jpg,"Action, Thriller","Millennium Media, Arthur Sarkissian Productions, Campbell Grobman Films, Fourteen Films, I Road Productions, Ingenious Media, Seven Stars Entertainment, Signature Pictures","United States of America, United Kingdom"
200505,Draft Day,6.715,842,2014-04-11,110,"At the NFL Draft, general manager Sonny Weaver has the opportunity to rebuild his team when he trades for the number one pick. He must decide what he's willing to sacrifice on a life-changing day for a few hundred young men with NFL dreams.",/bnl2ocjS1io4UCPhjoFuPKmJ9bf.jpg,Drama,"Lionsgate, Summit Entertainment, OddLot Entertainment",United States of America
10592,Hart's War,6.369,842,2002-02-15,125,"When Col. William McNamara is stripped of his freedom in a German POW camp, he's determined to keep on fighting even from behind enemy lines. Enlisting the help of a young lieutenant in a brilliant plot against his captors, McNamara risks everything on a mission to free his men and change the outcome of the war.",/yRUhSU7vzs5ePa72LNPcKKCCMZ5.jpg,"Drama, War","David Foster Productions, Cheyenne Enterprises, David Ladd Films, Metro-Goldwyn-Mayer",United States of America
121824,Stand Up Guys,6.005,841,2012-12-14,95,"After serving 28 years in prison for accidentally killing the son of a crime boss, newly paroled gangster Val reunites with his former partners in crime, Doc and Hirsch, for a night on the town. As the three men revisit old haunts, reflect on their glory days and try to make up for lost time, one wrestles with a terrible quandary: Doc has orders to kill Val, and time is running out for him to figure out a way out of his dilemma.",/mbyYGpLCqeBxM3WrFar5h9winZN.jpg,"Thriller, Comedy, Action","Lionsgate, Sidney Kimmel Entertainment, Lakeshore Entertainment",United States of America
454652,Colette,6.942,841,2018-09-21,112,"After marrying a successful Parisian writer known commonly as Willy, Sidonie-Gabrielle Colette is transplanted from her childhood home in rural France to the intellectual and artistic splendor of Paris. Soon after, Willy convinces Colette to ghostwrite for him. She pens a semi-autobiographical novel about a witty and brazen country girl named Claudine, sparking a bestseller and a cultural sensation. After its success, Colette and Willy become the talk of Paris and their adventures inspire additional Claudine novels.",/z73Wer1DgObAwWnqZlOyeI33ROY.jpg,"Drama, History","Number 9 Films, Bold Films, Killer Films","United Kingdom, United States of America"
10437,The Muppet Christmas Carol,7.364,841,1992-12-10,85,"A retelling of the classic Dickens tale of Ebenezer Scrooge, miser extraordinaire. He is held accountable for his dastardly ways during night-time visitations by the Ghosts of Christmas Past, Present and Future.",/ssrV29QSVVJuemBHho0Qx7pFYak.jpg,"Music, Comedy, Family, Fantasy, Drama","Walt Disney Pictures, Jim Henson Productions, The Jim Henson Company","United Kingdom, United States of America"
3980,Critters,6.381,841,1986-04-11,86,A massive ball of furry creatures from another world eat their way through a small mid-western town followed by intergalactic bounty hunters opposed only by militant townspeople.,/7tFJqfcmu7sAxwcRwQ0j9qnGrok.jpg,"Comedy, Horror, Science Fiction","New Line Cinema, Smart Egg Pictures, Sho Films",United States of America
229,The Bride of Frankenstein,7.535,840,1935-04-20,75,"After recovering from injuries sustained in the mob attack upon himself and his creation, Dr. Frankenstein falls under the control of his former mentor, Dr. Pretorius, who insists the now-chastened doctor resume his experiments in creating new life. Meanwhile, the Monster remains on the run from those who wish to destroy him without understanding that his intentions are generally good despite his lack of socialization and self-control.",/5241zUwe7rC17MNc2QpCBKKdp1N.jpg,"Drama, Horror, Science Fiction",Universal Pictures,United States of America
28874,Summer Wars,7.515,840,2009-08-01,114,"A student tries to fix a problem he accidentally caused in OZ, a digital world, while pretending to be the fiancé of his friend at her grandmother's 90th birthday.",/yHy8TrRLnuBZ4t2C0l0pSpRXVHO.jpg,"Animation, Science Fiction","Madhouse, Nippon Television Network Corporation, Kadokawa Shoten, D.N. Dream Partners, Warner Bros. Japan, Yomiuri Telecasting Corporation, VAP",Japan
2900,The Astronaut's Wife,5.565,840,1999-08-27,109,"When astronaut Spencer Armacost returns to Earth after a mission that nearly cost him his life, he decides to take a desk job in order to see his beautiful wife, Jillian, more often. Gradually, Jillian notices that Spencer's personality seems to have changed, but her concerns fade when she discovers that she's pregnant. As Jillian grows closer to becoming a mother, her suspicions about Spencer return. Why does it seem as if he's a different person?",/54RGJ6INW9ERG8IaalmMKbbDgwH.jpg,"Drama, Science Fiction, Thriller","New Line Cinema, Mad Chance",United States of America
321528,Batman vs. Robin,7.177,840,2015-04-03,72,"Damian Wayne is having a hard time coping with his father's ""no killing"" rule. Meanwhile, Gotham is going through hell with threats such as the insane Dollmaker, and the secretive Court of Owls.",/aGp9XDXmVM5lCKHWtgBC15S7XLr.jpg,"Science Fiction, Action, Adventure, Animation","DC Entertainment, Warner Bros. Animation, DC Comics",United States of America
800939,Ticket to Paradise,6.6,840,2022-09-08,104,A divorced couple teams up and travels to Bali to stop their daughter from making the same mistake they think they made 25 years ago.,/1tzERH50P5c2mFWtLbgixzLZS1L.jpg,"Comedy, Romance","Working Title Films, Smoke House Pictures, Red Om Films, Fin Design & Effects","Australia, United States of America, United Kingdom"
13374,Ice Princess,6.379,840,2005-03-17,98,"With the help of her coach, her mom, and the boy who drives the Zamboni machine, nothing can stop Casey from realizing her dream to be a champion figure skater.",/oLWeyvu0ZJrpxDsRrzsMeaGzyZp.jpg,"Family, Drama, Comedy","Walt Disney Pictures, Bridget Johnson Films, Skate Away Productions","United States of America, Canada"
393624,Official Secrets,7.231,840,2019-08-30,112,The true story of British intelligence whistleblower Katharine Gun who—prior to the 2003 Iraq invasion—leaked a top-secret NSA memo exposing a joint US-UK illegal spying operation against members of the UN Security Council. The memo proposed blackmailing member states into voting for war.,/lyCGqSkT3PqLYQXiWs4FCVJBAYW.jpg,"Thriller, History, Drama","Clear Pictures Entertainment, Classified Films, Screen Yorkshire, Entertainment One, Sierra/Affinity, Entertainment One Features, The Mark Gordon Company","Canada, United Kingdom, United States of America"
658760,Isi & Ossi,6.953,839,2020-02-14,113,"Isi and Ossi couldn't be any more different: She's a billionaire's daughter from Heidelberg, he's a struggling boxer from the nearby town of Mannheim. But when Isi meets Ossi, the two quickly realize that they can take advantage of one another: She dates the broke boxer to provoke her parents and get them to fund a long-desired chef training in New York. He tries to rip off the rich daughter to finance his first professional boxing match. Their plans soon develop into emotional chaos that challenges everything the two believe to know about money, career and love.",/bZ7H0kCwEM6CQ0dyCs2H4RkU130.jpg,"Romance, Comedy",X Filme Creative Pool,Germany
10393,The Replacements,6.628,839,2000-08-11,118,"Maverick old-guard coach Jimmy McGinty is hired in the wake of a players' strike to help the Washington Sentinels advance to the playoffs. But that impossible dream hinges on whether his replacements can hunker down and do the job. So, McGinty dusts off his secret dossier of ex-players who never got a chance (or screwed up the one they were given) and knits together a bad-dream team of guys who just may give the Sentinels their title shot.",/6qerI41HqkdRlio1sG0d5HLZcFN.jpg,Comedy,"Warner Bros. Pictures, Bel Air Entertainment, Dylan Sellers Productions",United States of America
1396,Mirror,8.011,839,1975-03-07,107,"A dying man in his forties recalls his childhood, his mother, the war and personal moments that tell of and juxtapose pivotal moments in Soviet history with daily life.",/phfHdNaa4AVN3dzKHo2FVwUXo4f.jpg,"Drama, History",Mosfilm,Soviet Union
11713,Fist of Fury,7.3,838,1972-03-22,108,"Chen Chen returns to his former school in Shanghai when he learns that his beloved instructor has been murdered. While investigating the man's death, Chen discovers that a rival Japanese school is operating a drug smuggling ring. To avenge his master’s death, Chen takes on both Chinese and Japanese assassins… and even a towering Russian.",/dlcipCOa9hlfBBz7kCAyjsf3q0E.jpg,"Drama, Action, Thriller",Orange Sky Golden Harvest,Hong Kong
243938,Hot Tub Time Machine 2,5.2,838,2015-02-20,93,"After their first adventure with the ""Hot Tub Time Machine,"" Lou and Nick are living very well off their ill-gotten gains, while Jacob still cannot rely on Lou to be a positive role model. When an unknown assailant breaks into Lou's mansion and shoots him, Nick and Jacob take him for another trip in the hot tub. They emerge in the year 2025, where they must figure out who shot Lou and prevent it from happening again.",/p2KVIrzzuhPZNWRv8HUQeNJqAKY.jpg,Comedy,"United Artists, Paramount, Metro-Goldwyn-Mayer",United States of America
587996,Below Zero,6.395,838,2021-01-29,106,"When a prisoner transfer van is attacked, the cop in charge must fight those inside and outside while dealing with a silent foe: the icy temperatures.",/oYEORVxp2ZfknTQYhEsNkv2HYss.jpg,"Action, Crime, Thriller","Morena Films, Amoros Producciones, Film Factory, TV3, TVE",Spain
14537,Harakiri,8.4,838,1962-09-15,135,"Down-on-his-luck veteran Tsugumo Hanshirō enters the courtyard of the prosperous House of Iyi. Unemployed, and with no family, he hopes to find a place to commit seppuku—and a worthy second to deliver the coup de grâce in his suicide ritual. The senior counselor for the Iyi clan questions the ronin’s resolve and integrity, suspecting Hanshirō of seeking charity rather than an honorable end. What follows is a pair of interlocking stories which lay bare the difference between honor and respect, and promises to examine the legendary foundations of the Samurai code.",/w7pWcLaYQkbtRUn99K6ome0DblL.jpg,"Action, Drama, History",Shochiku,Japan
11652,Invincible,6.97,838,2006-08-25,105,"Inspired by the true story of Vince Papale, a man with nothing to lose who ignored the staggering odds and made his dream come true. When the coach of Papale's beloved hometown football team hosted an unprecedented open tryout, the public consensus was that it was a waste of time – no one good enough to play professional football was going to be found this way.",/9Lu1uEF00xc2h7Db0BwL7zE25JA.jpg,"Drama, History",Walt Disney Pictures,United States of America
437068,A Taxi Driver,8.065,837,2017-08-02,138,"May, 1980. Man-seob is a taxi driver in Seoul who lives from hand to mouth, raising his young daughter alone. One day, he hears that there is a foreigner who will pay big money for a drive down to Gwangju city. Not knowing that he’s a German journalist with a hidden agenda, Man-seob takes the job.",/iXVaWbxmyPk4KZGZk5GGDGFieMX.jpg,"Action, Drama, History","The LAMP, Showbox",South Korea
615904,Marry Me,6.782,836,2022-02-09,112,"Music superstars Kat Valdez and Bastian are getting married before a global audience of fans. But when Kat learns, seconds before her vows, that Bastian has been unfaithful, she decides to marry Charlie, a stranger in the crowd, instead.",/ko1JVbGj4bT8IhCWqjBQ6ZtF2t.jpg,"Romance, Comedy, Music","Universal Pictures, Nuyorican Productions, Perfect World Pictures","China, United States of America"
380225,Like Crazy,7.422,836,2016-05-17,116,"Beatrice is a blabbermouth and a so-called billionaire countess who likes to believe she’s in intimacy with world leaders. Donatella is a young quiet tattooed woman, locked in her own mystery. They are both patients of a mental institution and subject to custodial measures.",/pSVdOFu22jGWRHyCoJwIJTYuDBD.jpg,"Drama, Comedy","Lotus Production, Manny Films, Leone Film Group, RAI Cinema","France, Italy"
3525,Working Girl,6.587,836,1988-12-20,114,"Tess McGill is an ambitious secretary with a unique approach for climbing the ladder to success. When her classy, but villainous boss breaks a leg skiing, Tess takes over her office, her apartment and even her wardrobe. She creates a deal with a handsome investment banker that will either take her to the top, or finish her off for good.",/q2jfFzZvAzjTaArQR0tjilIZ5aJ.jpg,"Comedy, Romance, Drama",20th Century Fox,United States of America
